1617321600,30.07701469,33.11220708,29.16787727,32.52422209,1920459.551,1507508.218
1617408000,32.50200543,33.36408907,28.92679127,29.31652248,1765419.379,1549499.812
1617494400,29.31297676,31.68151193,28.6762895,30.74993566,1148235.455,1503093.548
1617580800,30.75723799,32.86440202,29.48655386,32.38983293,1816116.99,1526657.714
1617667200,32.39276667,35.74454117,30.71311545,34.74742322,3334358.882,1528147.788
1617753600,34.7579334,35.55462081,30.08730186,31.11723307,2668081.633,1567832.06
1617840000,31.11602321,33.16619856,30.66718893,32.78837729,1216299.185,1571954.239
1617926400,32.77735317,33.63119909,31.03167944,31.56625737,1306421.609,1563654.781
1618012800,31.57985518,33.8260748,30.53267719,31.89858706,1576456.712,1602770.5
1618099200,31.89054712,35.16720073,31.21757001,33.86084358,2015561.085,1645828.699
1618185600,33.86490702,34.7659523,31.6678065,33.09487535,1639658.602,1659155.055
1618272000,33.10052561,36.23745132,30.99934852,35.54613078,2667483.136,1710263.824
1618358400,35.55194174,43.26527068,34.18543499,41.34609345,4996071.219,1883394.502
1618444800,41.33496561,45.12620247,39.42299449,42.62947643,5040491.602,2066452.009
1618531200,42.63687385,44.198664,38.38884602,42.05362298,3421015.546,2197295.888
1618617600,42.05653398,45.2481789,39.6749381,39.98807311,2263420.242,2272323.092
1618704000,39.94150412,42.602868,29.01988391,39.13989918,5099513.261,2465630.46
1618790400,39.13694547,42.34043597,34.71920503,35.78720217,4232299.38,2604831.595
1618876800,35.83343383,39.8136402,32.57934818,39.06200972,3945304.44,2722304.673
1618963200,39.03052636,39.76133787,35.3664111,36.24734237,3266834.579,2766975.124
1619049600,36.25721859,41.45275798,33.68055651,35.14535003,4043662.926,2873135.293
1619136000,35.13741349,36.01379417,27.87164816,35.23341614,3725997.899,2971164.219
1619222400,35.2264968,35.40129818,30.2159511,31.29801704,1757888.283,3001646.861
1619308800,31.29083513,33.64028763,29.15264388,31.72377548,1288640.788,2975273.05
1619395200,31.71227156,36.29320021,30.924143,35.15782182,1545159.364,2885813.075
1619481600,35.13892771,38.02024641,34.33264942,36.82593965,1416833.191,2823250.652
1619568000,36.84114255,38.40091863,34.82824638,36.27766805,1062629.703,2815567.178
1619654400,36.27345267,37.97236781,33.97148167,36.47554194,1150991.335,2807795.665
1619740800,36.48321419,41.14784482,34.73287223,38.19105443,1542435.837,2806094.621
1619827200,38.18337902,41.85876959,37.21042976,41.30158772,1240139.412,2767323.537
1619913600,41.29962909,41.71367013,38.56493518,39.50836424,1100744.924,2740377.853
1620000000,39.48248865,44.00577908,38.58924317,42.08366864,1724966.196,2693252.006
1620086400,42.08735789,50.88955596,37.15810869,45.53567806,5411801.874,2714038.539
1620172800,45.52304332,54.4087754,43.18764713,49.67476202,4132306.701,2668629.294
1620259200,49.66730107,51.10879082,44.7692527,47.1605283,2611075.121,2628132.273
1620345600,47.16990439,52.39698062,45.7116012,49.22411617,2820703.407,2655996.431
1620432000,49.20517617,52.08184166,45.53134158,48.72979752,2119228.276,2506982.182
1620518400,48.69750835,54.05233849,44.69580725,52.32205644,2648179.407,2427776.183
1620604800,52.36145699,54.3438543,40.63406836,46.37991653,3640122.186,2412517.071
1620691200,46.37437213,49.19841399,44.47565442,48.89241672,1940165.96,2346183.64
1620777600,48.89277204,50.43130882,39.8871957,41.43491185,2109111.531,2249456.07
1620864000,41.46052926,45.8093155,37.47426225,43.27325744,2938118.656,2210062.108
1620950400,43.2849278,48.39556114,42.2547638,46.63570802,1930712.745,2218703.331
1621036800,46.64243259,48.84816007,40.45644096,41.48509012,2035308.07,2256036.695
1621123200,41.49181111,45.01685293,37.39528499,40.66892516,1823156.448,2269936.549
1621209600,40.68850647,40.97455402,35.00242367,37.19442831,1845310.287,2291360.404
1621296000,37.2097795,47.22720465,35.70747852,42.56300659,2854418.584,2380949.848
1621382400,42.60389601,43.76171755,18.56447145,26.26514605,7250835.635,2685942.063
1621468800,26.27705017,33.4343224,22.46368486,30.67675574,3766936.145,2797167.078
1621555200,30.69298683,32.35776189,21.90868056,25.61351264,3132448.596,2891782.537
1621641600,25.60328087,26.82740013,21.73070873,23.30884632,2950158.933,2984253.238
1621728000,23.32723703,24.46116852,14.95925633,19.87816623,5869861.171,3191497.987
1621814400,19.89142876,27.29787421,19.52276346,26.44875156,3939868.094,3117901.298
1621900800,26.4287993,28.7226558,23.62796985,27.57080609,2401740.445,3031372.985
1621987200,27.56541001,35.60920414,26.85232239,34.08995394,3109364.867,3056287.472
1622073600,34.07921369,35.77105115,29.97538337,31.73886351,2850894.912,3057797.047
1622160000,31.73543843,32.791383,26.45819382,27.86728443,3053980.167,3104534.642
1622246400,27.90349217,30.3968033,24.00824531,25.38325911,1782248.378,3061238.091
1622332800,25.39788079,29.24676967,23.66139073,26.82888592,1773034.168,2967883.69
1622419200,26.82968692,32.35240763,25.25643658,32.12857279,2133444.418,2977547.613
1622505600,32.13001583,32.97970123,28.94853719,30.71509032,1331232.703,2938653.671
1622592000,30.71718571,32.29199629,29.06960867,30.68030153,1044917.881,2843993.632
1622678400,30.67630588,32.9681305,29.97308436,32.19394401,993786.2483,2797147.308
1622764800,32.2016633,32.27684409,26.88208956,28.85082961,1633414.566,2777052.632
1622851200,28.85851585,30.21443671,25.9470013,27.15024126,886788.4629,2730234.233
1622937600,27.1532371,28.27746312,26.5098243,27.52442222,403489.484,2658143.193
1623024000,27.52402823,28.91174251,24.04484599,24.59120964,1042292.953,2567536.911
1623110400,24.58994626,25.16378523,21.32715249,24.12258257,1586941.895,2284342.224
